data,timeofday,windspeed6,opady6,temp6,rhumid,index_avg,prev_index_avg,wind_dir_ns,wind_dir_ew,dispel50,is_weekend,dewpt
2017-11-01,1,11.0,0.0,3.0,93,51.6546,49.8871,-32.1694,38.6638,359.9,1,3
2017-11-01,2,12.1667,0.0,3.33333,90,47.9203,44.5143,-38.1839,38.1839,309.12,1,3
2017-11-01,3,13.3333,0.0,3.83333,88,43.2802,34.6472,-38.891,38.891,238.255,1,3
2017-11-01,4,15.0,0.0,4.16667,89,38.4201,30.7383,-30.5473,39.7477,225.28,1,3
2017-11-01,5,16.0,0.0,4.33333,91,35.8804,27.1894,-32.6686,41.869,217.579,1,3
2017-11-01,6,17.1667,0.0,4.5,89,35.5315,27.4823,-31.2544,40.4548,224.824,1,3
2017-11-01,7,17.3333,0.0,4.66667,90,36.8267,31.7403,-36.7697,36.7697,228.8,1,3
2017-11-01,8,17.3333,0.0,4.83333,90,34.5569,33.9773,-48.0835,48.0835,180.0,1,3
2017-11-01,9,17.8333,0.0,4.83333,87,28.9795,30.0292,-36.7697,36.7697,224.824,1,3
2017-11-01,10,18.3333,0.0,5.33333,74,25.5232,23.3485,-32.4025,43.2264,196.725,1,3
2017-11-01,11,19.5,0.0,6.0,71,23.3506,19.6076,-29.125,51.3142,175.137,1,3
2017-11-01,12,21.1667,0.0,6.5,69,23.0236,16.0216,-32.6605,54.8497,148.5,1,3
2017-11-01,13,23.6667,0.0,7.16667,66,22.2352,13.5399,-27.303,41.9154,171.55,1,3
2017-11-01,14,25.1667,0.0,7.66667,68,22.6979,14.3098,-22.1954,53.585,141.067,1,3
2017-11-01,15,26.5,0.0,8.16667,72,25.0619,20.5346,-22.5781,54.5089,147.716,1,3
2017-11-01,16,27.1667,0.0,8.16667,83,29.1411,34.429,-21.4301,51.7373,154.286,1,5
2017-11-01,17,27.1667,0.0,8.0,74,32.8447,50.8341,-20.282,48.9656,170.357,1,3
2017-11-01,18,26.1667,0.0,7.83333,76,35.1375,61.5895,-29.4664,71.1388,124.586,1,3
2017-11-01,19,24.6667,0.0,7.33333,86,39.7352,67.3187,-26.7876,64.6716,145.2,1,4
2017-11-01,20,24.1667,0.0,7.0,86,41.6935,73.6077,-25.6396,61.9,156.75,1,4
2017-11-01,21,23.1667,0.0,6.83333,82,40.0971,75.5068,-26.0222,62.8238,136.286,1,4
2017-11-01,22,23.0,0.0,6.66667,84,28.36,76.2006,-26.4049,63.7477,135.873,1,5
2017-11-01,23,23.3333,0.0,6.66667,86,24.26,60.35,-27.1703,65.5955,139.968,1,5
2017-11-02,0,23.5,0.0,6.66667,89,12.3511,23.249,-27.553,66.5194,120.0,0,5
2017-11-02,1,24.0,0.0,6.83333,89,30.2578,51.6546,-27.553,66.5194,130.0,0,5
2017-11-02,2,23.8333,0.0,7.0,87,26.2891,47.9203,-27.9356,67.4432,134.538,0,5
2017-11-02,3,23.0,0.0,7.0,88,24.3713,43.2802,-27.1703,65.5955,125.182,0,5
2017-11-02,4,21.6667,0.0,7.0,89,22.5911,38.4201,-30.7722,57.291,167.088,0,5
2017-11-02,5,20.0,0.0,6.83333,96,22.9503,35.8804,-27.3281,48.9761,217.75,0,5
2017-11-02,6,18.5,0.0,6.83333,90,25.1738,35.5315,-33.451,63.7581,186.15,0,5
2017-11-02,7,16.3333,0.0,6.83333,91,30.1756,36.8267,-33.4591,50.7775,217.412,0,5
2017-11-02,8,14.5,0.63,6.83333,93,32.6826,34.5569,-26.0303,49.8431,252.225,0,6
2017-11-02,9,14.3333,0.63,7.16667,86,32.5113,28.9795,-29.0999,44.2535,279.0,0,7
2017-11-02,10,13.8333,0.86,7.66667,83,29.7816,25.5232,-29.0999,44.2535,261.415,0,7
2017-11-02,11,13.5,0.86,8.5,80,23.6011,23.3506,-31.9179,40.0359,255.2,0,8
2017-11-02,12,14.3333,1.09,9.33333,74,19.2369,23.0236,-40.2601,34.3069,242.031,0,8
2017-11-02,13,16.6667,1.09,10.5,64,16.4975,22.2352,-43.7956,37.8424,218.625,0,7
2017-11-02,14,18.5,0.46,11.5,69,20.2973,22.6979,-44.0472,36.4704,163.2,0,7
2017-11-02,15,18.8333,1.58,12.0,80,26.5065,25.0619,-48.0835,48.0835,120.0,0,8
2017-11-02,16,19.8333,1.35,12.1667,93,32.0146,29.1411,-48.0835,48.0835,160.615,0,10
2017-11-02,17,20.1667,2.47,12.0,85,43.8862,32.8447,-36.9695,47.2523,192.15,0,8
2017-11-02,18,18.1667,2.24,11.6667,88,53.0589,35.1375,-26.1218,45.0638,221.0,0,8
2017-11-02,19,16.3333,2.82,10.8333,93,51.8832,39.7352,-30.3644,49.3064,247.8,0,8
2017-11-02,20,16.3333,3.4,10.3333,91,54.4552,41.6935,-17.6365,51.5785,278.526,0,8
2017-11-02,21,16.3333,2.28,9.83333,91,54.6733,40.0971,-10.3655,58.0247,218.625,0,8
2017-11-02,22,14.8333,2.28,9.5,89,61.12,28.36,12.728,55.6298,176.32,0,7
2017-11-02,23,13.8333,1.16,9.33333,90,40.7,24.26,8.90118,49.8686,252.0,0,7
2017-11-03,0,14.3333,1.16,8.83333,97,31.54,12.3511,5.07438,59.1074,260.4,0,7
2017-11-03,1,14.1667,0.58,8.5,96,49.1729,30.2578,5.07438,68.1074,262.35,0,7
2017-11-03,2,13.0,0.0,8.0,95,46.8425,26.2891,-4.82516,54.007,300.2,0,6
2017-11-03,3,12.5,0.0,7.66667,95,47.614,24.3713,-24.0587,53.0831,240.0,0,6
2017-11-03,4,12.6667,0.0,7.33333,95,50.0492,22.5911,-22.1453,48.4637,223.2,0,6
2017-11-03,5,12.8333,0.51,7.0,97,51.8761,22.9503,-22.1453,50.4637,239.4,0,6
2017-11-03,6,13.5,0.51,7.0,98,51.5079,25.1738,-16.4552,50.7268,284.612,0,6
2017-11-03,7,13.3333,0.51,7.0,96,51.3072,30.1756,-21.4301,62.7373,240.0,0,6
2017-11-03,8,12.3333,0.51,7.0,98,51.0868,32.6826,-19.8994,59.0418,257.92,0,7
2017-11-03,9,12.0,0.51,7.16667,94,48.6743,32.5113,-21.9374,52.9618,260.945,0,7
2017-11-03,10,12.3333,0.51,7.33333,92,39.8535,29.7816,-31.1298,51.1542,240.0,0,7
2017-11-03,11,13.3333,0.74,7.66667,89,29.4881,23.6011,-36.1128,50.1839,240.0,0,7
2017-11-03,12,13.8333,0.74,8.16667,85,27.0645,19.2369,-38.1839,38.1839,248.727,0,7
2017-11-03,13,13.8333,1.22,8.5,85,32.9514,16.4975,-30.4057,46.4057,214.338,0,7
2017-11-03,14,13.8333,1.22,9.0,81,37.8228,20.2973,-21.2133,50.2133,214.338,0,7
2017-11-03,15,14.3333,1.22,9.16667,83,43.1789,26.5065,-16.2304,51.1835,258.353,0,7
2017-11-03,16,14.6667,1.22,9.33333,90,48.9991,32.0146,-10.3324,53.9448,261.0,0,7
2017-11-03,17,13.1667,0.48,9.16667,91,55.2039,43.8862,-10.3324,52.9448,251.631,0,7
2017-11-03,18,11.5,0.96,8.83333,94,63.2594,53.0589,-10.3324,60.9448,240.0,0,7
2017-11-03,19,10.3333,0.48,8.5,96,67.0996,51.8832,-10.3324,53.9448,294.0,0,7
2017-11-03,20,9.66667,0.48,8.0,97,69.509,54.4552,-10.3655,48.0247,385.125,0,7
2017-11-03,21,8.16667,0.48,7.5,97,70.738,54.6733,-13.0443,54.4919,382.8,0,6
2017-11-03,22,6.5,0.48,7.0,98,88.46,61.12,-17.9941,59.4417,371.025,0,6
2017-11-03,23,6.16667,0.48,6.66667,98,77.665,40.7,-15.4067,48.1951,492.88,0,6
2017-11-04,0,5.83333,0.0,6.33333,98,56.6045,31.54,-20.95,50.4912,484.0,1,5
2017-11-04,1,5.16667,0.0,6.0,96,76.0902,49.1729,-23.7785,53.3197,493.68,1,5
2017-11-04,2,4.33333,0.0,5.66667,94,72.3581,46.8425,-25.6262,39.085,607.05,1,4
2017-11-04,3,4.16667,0.0,5.5,92,69.6812,47.614,-23.6262,39.085,635.25,1,3
2017-11-04,4,3.83333,0.0,5.16667,94,66.7371,50.0492,-19.3836,35.3277,649.0,1,3
2017-11-04,5,3.0,0.0,4.5,100,63.7488,51.8761,-17.2622,37.449,644.8,1,2
2017-11-04,6,2.83333,0.0,3.83333,100,62.3058,51.5079,-16.5551,38.1561,683.4,1,2
2017-11-04,7,3.0,0.0,3.5,80,61.7444,51.3072,-14.4338,34.9278,756.0,1,0
2017-11-04,8,3.33333,0.0,3.0,100,61.4286,51.0868,-14.4338,37.9278,744.6,1,2
2017-11-04,9,2.83333,0.0,2.83333,95,57.0878,48.6743,-10.1911,37.6851,814.629,1,3
2017-11-04,10,3.16667,0.0,3.16667,87,46.2553,39.8535,-12.3125,35.5638,804.343,1,4
2017-11-04,11,4.16667,0.0,4.33333,75,38.7984,29.4881,-11.5471,24.4772,854.057,1,5
2017-11-04,12,5.0,0.0,5.83333,72,30.0912,27.0645,-11.5471,14.5777,807.84,1,6
2017-11-04,13,5.66667,0.0,7.33333,66,24.7562,32.9514,-8.12515,3.08916,810.9,1,6
2017-11-04,14,6.5,0.0,9.33333,60,24.0144,37.8228,-9.91611,-3.1834,660.0,1,6
2017-11-04,15,8.33333,0.0,10.6667,66,28.9233,43.1789,-12.7147,-15.741,600.0,1,6
2017-11-04,16,9.0,0.0,11.6667,68,45.1765,48.9991,-12.3069,-41.2754,360.0,1,6
2017-11-04,17,8.5,0.0,11.8333,65,64.4255,55.2039,-1.90818,-40.8986,345.257,1,4
2017-11-04,18,7.5,0.0,11.3333,74,76.3547,63.2594,4.57231,-39.6444,401.85,1,3
2017-11-04,19,6.83333,0.0,10.3333,79,81.2815,67.0996,5.98653,-41.0586,437.25,1,3
2017-11-04,20,6.0,0.0,8.83333,86,81.6343,69.509,8.10786,-43.1799,452.4,1,3
2017-11-04,21,4.66667,0.0,7.83333,79,79.1974,70.738,16.5932,-40.3515,509.143,1,3
2017-11-04,22,3.83333,0.0,6.5,86,55.49,88.46,27.303,-41.9154,549.067,1,2
2017-11-04,23,3.83333,0.0,5.5,83,64.9333,77.665,27.303,-45.9154,547.2,1,1
2017-11-05,0,4.16667,0.0,4.83333,91,45.4,56.6045,23.6075,-47.4461,540.0,1,2
2017-11-05,1,4.66667,0.0,4.33333,94,61.4444,76.0902,16.4678,-40.6619,699.429,1,2
2017-11-05,2,4.66667,0.0,3.83333,91,57.4688,72.3581,10.9246,-42.958,666.514,1,1
2017-11-05,3,4.16667,0.0,3.16667,91,51.8195,69.6812,7.22904,-44.4887,660.0,1,1
2017-11-05,4,4.83333,0.0,2.83333,90,49.0937,66.7371,-0.24981,-33.6757,784.0,1,0
2017-11-05,5,5.0,0.0,2.5,92,45.6074,63.7488,-3.55236,-34.7028,717.6,1,1
2017-11-05,6,5.16667,0.0,2.16667,91,44.2484,62.3058,-2.96175,-33.1286,665.6,1,1
2017-11-05,7,5.33333,0.0,1.83333,97,44.6687,61.7444,-1.54753,-34.5428,627.3,1,1
2017-11-05,8,5.33333,0.0,2.0,94,45.2505,61.4286,-1.69721,-38.1815,600.0,1,2
2017-11-05,9,5.66667,0.0,2.66667,80,41.2108,57.0878,-3.11143,-36.7673,600.0,1,3
2017-11-05,10,6.33333,0.0,3.66667,71,32.8671,46.2553,5.20349,-33.15,620.1,1,3
2017-11-05,11,7.33333,0.0,5.33333,68,26.1833,38.7984,19.0345,-40.4097,504.9,1,6
2017-11-05,12,8.0,0.0,7.16667,62,22.0931,30.0912,32.6295,-44.5359,436.05,1,6
2017-11-05,13,8.33333,0.0,9.5,53,19.5098,24.7562,32.3965,-39.9733,399.36,1,5
2017-11-05,14,8.83333,0.0,11.3333,57,20.6295,24.0144,32.3051,-44.7527,360.0,1,6
2017-11-05,15,9.66667,0.0,12.3333,66,29.4991,28.9233,29.4766,-41.9242,336.96,1,6
2017-11-05,16,10.0,0.0,13.0,70,40.5629,45.1765,34.8572,-40.0108,345.6,1,7
2017-11-05,17,9.0,0.0,12.6667,62,50.9594,64.4255,44.2651,-28.9243,311.564,1,3
2017-11-05,18,8.5,0.0,12.0,70,58.4755,76.3547,34.5735,-25.7655,366.667,1,4
2017-11-05,19,8.0,0.0,10.8333,74,63.0878,81.2815,30.5056,-24.9448,409.867,1,4
2017-11-05,20,8.33333,0.0,9.66667,79,66.4135,81.6343,30.5056,-30.9448,388.267,1,4
2017-11-05,21,7.66667,0.0,8.66667,82,66.6813,79.1974,35.3764,-26.074,360.0,1,3
2017-11-05,22,6.5,0.0,7.66667,79,71.37,55.49,36.9403,-23.8495,414.72,1,3
2017-11-05,23,6.83333,0.0,6.83333,89,42.41,64.9333,31.89,-28.7992,496.714,1,3
2017-11-06,0,6.83333,0.0,6.16667,90,45.15,45.4,36.8398,-33.749,472.114,0,3
2017-11-06,1,6.83333,0.0,5.66667,88,59.1603,61.4444,27.0825,-37.9917,483.36,0,3
2017-11-06,2,6.5,0.0,5.16667,86,58.1854,57.4688,34.5391,-35.6683,477.0,0,2
2017-11-06,3,6.5,0.0,4.83333,87,56.7976,51.8195,37.1928,-35.0748,457.6,0,2
2017-11-06,4,5.66667,0.0,4.5,86,55.2684,49.0937,42.7361,-31.3709,498.667,0,2
2017-11-06,5,4.83333,0.0,4.0,100,55.2369,45.6074,44.5839,-32.1363,530.0,0,2
2017-11-06,6,4.0,0.0,3.66667,93,56.4546,44.2484,46.4316,-32.9016,557.6,0,2
2017-11-06,7,3.16667,0.0,3.5,84,58.3542,44.6687,47.1387,-33.6087,600.0,0,2
2017-11-06,8,2.16667,0.0,3.83333,84,62.0483,45.2505,39.8238,-30.1646,715.0,0,3
2017-11-06,9,2.0,0.0,4.5,79,60.6496,41.2108,40.5309,-30.8717,756.0,0,4
2017-11-06,10,2.83333,0.0,5.33333,73,55.6407,32.8671,38.2017,-31.2485,796.8,0,5
2017-11-06,11,4.0,0.0,6.83333,69,51.1056,26.1833,39.7191,-28.9775,796.8,0,5
2017-11-06,12,4.83333,0.0,8.33333,70,49.3754,22.0931,43.0842,-27.4718,731.4,0,7
2017-11-06,13,6.83333,0.0,10.0,59,49.7768,19.5098,44.8415,-23.2291,731.4,0,6
2017-11-06,14,7.83333,0.0,11.1667,63,51.162,20.6295,43.5409,-3.97286,667.8,0,6
2017-11-06,15,7.83333,0.0,11.6667,71,54.4899,29.4991,36.1499,6.08858,540.0,0,6
2017-11-06,16,7.5,0.0,12.1667,81,63.7222,40.5629,31.8879,13.2682,419.76,0,9
2017-11-06,17,6.33333,0.0,12.0,68,76.4239,50.9594,34.5939,19.801,443.143,0,5
2017-11-06,18,5.5,0.0,11.5,74,78.1303,58.4755,36.0081,21.2152,472.457,0,5
2017-11-06,19,4.0,0.0,10.5,85,72.0181,63.0878,36.7152,21.9223,517.029,0,5
2017-11-06,20,4.83333,0.0,9.5,97,59.9495,66.4135,33.0765,27.4295,600.4,0,7
2017-11-06,21,6.0,0.0,9.0,86,50.9039,66.6813,35.8482,26.2815,499.8,0,6
2017-11-06,22,6.5,0.0,8.33333,84,50.105,71.37,40.9347,21.6893,508.8,0,5
2017-11-07,0,6.83333,0.0,7.83333,88,30.7222,45.15,40.9811,6.50565,570.24,0,6
2017-11-07,1,6.33333,0.0,7.66667,91,45.841,59.1603,43.7527,5.35761,563.04,0,6
2017-11-07,2,5.0,0.0,7.5,92,45.8404,58.1854,44.6766,4.97493,600.0,0,5
2017-11-07,3,3.5,0.0,7.16667,96,46.7892,56.7976,48.3721,-1.55579,624.24,0,5
2017-11-07,4,3.0,0.0,6.83333,98,47.103,55.2684,46.5244,-4.61723,600.0,0,5
2017-11-07,5,3.33333,0.0,6.5,95,48.6636,55.2369,49.0224,-8.65196,540.0,0,5
2017-11-07,6,3.5,0.0,6.33333,84,51.1994,56.4546,49.0224,-14.3088,672.8,0,4
2017-11-07,7,4.16667,0.0,6.33333,81,53.7439,58.3542,53.0224,-14.3088,669.6,0,4
2017-11-07,8,5.5,0.0,6.5,90,56.1651,62.0483,43.8493,-14.3361,799.1,0,5
2017-11-07,9,7.0,0.0,6.66667,94,60.379,60.6496,41.248,-18.2292,743.85,0,6
2017-11-07,10,8.0,0.0,7.16667,82,68.6234,55.6407,36.6014,-33.1426,540.0,0,6
2017-11-07,11,10.0,0.0,7.66667,78,65.43,51.1056,30.6482,-39.0958,399.36,0,6
2017-11-07,12,12.3333,0.0,8.16667,73,55.5711,49.3754,28.6007,-41.0483,286.7,0,5
2017-11-07,13,14.8333,0.0,8.5,74,49.7116,49.7768,27.0036,-49.1928,225.5,0,5
2017-11-07,14,16.0,0.0,8.66667,76,50.3125,51.162,25.8556,-46.4212,204.6,0,4
2017-11-07,15,18.0,0.0,8.66667,79,51.8415,54.4899,21.8128,-52.6612,191.133,0,4
2017-11-07,16,20.1667,0.0,8.33333,73,52.9284,63.7222,24.1088,-58.2044,160.74,0,3
2017-11-07,17,20.5,0.0,7.83333,78,57.4964,76.4239,25.6396,-61.9,131.368,0,3
2017-11-07,18,20.3333,0.0,7.16667,82,62.4558,78.1303,25.2569,-60.9761,162.4,0,3
2017-11-07,19,19.6667,0.0,6.66667,87,63.4399,72.0181,16.0726,-55.803,204.75,0,4
2017-11-07,20,19.1667,0.0,6.33333,88,62.9199,59.9495,13.0111,-48.4119,236.733,0,4
2017-11-07,21,18.3333,0.0,6.0,91,61.7204,50.9039,19.134,-63.194,187.0,0,4
2017-11-07,22,17.0,0.0,5.66667,93,59.8128,50.105,19.5167,-47.1179,229.125,0,4
2017-11-08,0,15.8333,0.0,5.0,93,30.2833,30.7222,19.5167,-61.1179,187.425,0,3
2017-11-08,1,15.6667,0.0,4.66667,91,56.5997,45.841,13.3938,-60.3358,222.821,0,3
2017-11-08,2,15.6667,0.0,4.33333,86,51.4636,45.8404,6.12288,-57.7821,235.125,0,2
2017-11-08,3,14.8333,0.0,4.16667,87,44.3237,46.7892,0.0,-59.0,221.571,0,2
2017-11-08,4,15.0,0.0,4.0,89,42.3081,47.103,0.0,-59.0,221.571,0,2
2017-11-08,5,14.8333,0.0,4.0,82,43.9408,48.6636,0.0,-62.0,203.52,0,1
2017-11-08,6,14.8333,0.0,3.83333,86,44.0806,51.1994,0.0,-60.0,226.8,0,1
2017-11-08,7,15.0,0.0,3.66667,79,44.2124,53.7439,0.0,-58.0,230.4,0,0
2017-11-08,8,14.8333,0.0,3.83333,78,44.1599,56.1651,0.0,-60.0,233.365,0,1
2017-11-08,9,16.5,0.0,4.0,91,44.6057,60.379,0.0,-58.0,223.385,0,3
2017-11-08,10,16.5,0.0,4.5,78,45.7255,68.6234,9.18432,-53.1731,196.725,0,3
2017-11-08,11,18.1667,0.0,5.0,76,46.1835,65.43,9.18432,-54.1731,184.08,0,3
2017-11-08,12,19.0,0.0,5.66667,76,46.6382,55.5711,9.18432,-62.1731,174.0,0,3
2017-11-08,13,19.6667,0.0,6.5,74,47.2434,49.7116,7.27092,-57.5537,171.953,0,3
2017-11-08,14,20.1667,0.0,7.16667,70,48.2109,50.3125,14.9245,-59.0313,181.409,0,3
2017-11-08,15,19.1667,0.0,7.66667,74,50.8728,51.8415,21.8128,-52.6612,195.789,0,3
2017-11-08,16,18.8333,0.0,7.33333,93,53.979,52.9284,21.4301,-51.7373,207.36,0,4
2017-11-08,17,16.5,0.0,6.83333,91,56.1266,57.4964,24.3831,-43.8663,236.733,0,3
2017-11-08,18,15.3333,0.0,6.16667,96,58.1485,62.4558,27.8272,-52.1812,239.733,0,3
2017-11-08,19,14.0,0.0,5.33333,97,59.6071,63.4399,25.5312,-46.638,290.133,0,3
2017-11-08,20,12.6667,0.0,4.5,91,57.8543,62.9199,30.1233,-57.7245,256.533,0,3
2017-11-08,21,11.0,0.0,3.83333,92,55.3418,61.7204,27.0619,-50.3335,305.52,0,2
2017-11-08,22,9.83333,0.0,3.5,92,63.33,59.8128,22.1121,-45.3837,340.267,0,2
2017-11-09,0,8.5,0.0,3.5,91,46.66,30.2833,21.7294,-52.4598,345.6,0,2
2017-11-09,1,7.66667,0.0,3.5,88,55.7273,56.5997,17.1373,-46.3733,433.1,0,2
2017-11-09,2,7.16667,0.0,3.33333,89,56.5671,51.4636,22.087,-51.323,410.4,0,1
2017-11-09,3,7.16667,0.0,3.0,88,56.8386,44.3237,22.4447,-45.1863,458.28,0,1
2017-11-09,4,6.66667,0.0,2.83333,94,57.7785,42.3081,24.2747,-41.6043,470.25,0,2
2017-11-09,5,5.33333,0.0,2.83333,86,59.095,43.9408,27.8103,-45.1399,452.4,0,2
2017-11-09,6,4.83333,0.0,2.83333,91,59.9217,44.0806,27.8103,-45.1399,514.8,0,2
2017-11-09,7,4.0,0.0,2.83333,89,61.2399,44.2124,28.5756,-46.9876,540.0,0,2
2017-11-09,8,3.16667,0.0,3.0,92,63.0408,44.1599,24.333,-42.745,655.2,0,2
2017-11-09,9,2.33333,0.0,3.5,93,64.4478,44.6057,26.1807,-43.5103,680.4,0,4
2017-11-09,10,2.16667,0.0,4.16667,91,66.9276,45.7255,28.9524,-44.6584,680.85,0,4
2017-11-09,11,3.0,0.0,4.5,89,68.7902,46.1835,25.8909,-33.2673,767.25,0,5
2017-11-09,12,3.33333,0.0,5.16667,85,72.2406,46.6382,25.8909,-28.2673,720.0,0,5
2017-11-09,13,3.66667,0.0,6.0,78,77.0805,47.2434,24.3602,-16.5718,746.64,0,4
2017-11-09,14,4.66667,0.0,6.83333,77,81.3318,48.2109,22.8295,-7.87631,814.629,0,5
2017-11-09,15,5.16667,0.0,7.33333,79,85.3699,50.8728,10.4887,0.1349,790.457,0,5
2017-11-09,16,5.5,0.0,7.33333,96,90.3999,53.979,-0.00435001,7.38075,833.25,0,6
2017-11-09,17,5.16667,0.0,7.33333,96,96.6974,56.1266,-9.90389,17.2803,829.44,0,5
2017-11-09,18,5.16667,0.0,7.16667,98,97.9178,58.1485,-12.0252,19.4016,807.84,0,6
2017-11-09,19,5.5,0.0,6.83333,98,95.3093,59.6071,-20.0217,26.3156,703.8,0,6
2017-11-09,20,5.66667,0.0,6.33333,94,86.4869,57.8543,-27.5263,32.7379,600.0,0,5
2017-11-09,21,6.16667,0.0,6.0,93,78.3987,55.3418,-36.6619,36.2499,540.0,0,5
2017-11-09,22,6.66667,0.0,6.0,94,64.815,63.33,-24.6005,23.8589,538.65,0,5
2017-11-09,23,8.0,0.0,6.0,88,28.79,59.79,-25.5244,24.2416,496.8,0,5
2017-11-10,0,9.66667,0.0,6.0,90,47.27,46.66,-23.5166,25.481,416.0,0,4
2017-11-10,1,10.8333,0.0,6.16667,86,61.2826,55.7273,-13.4571,31.5863,326.8,0,4
2017-11-10,2,11.1667,0.0,6.16667,93,58.1103,56.5671,-7.09313,38.2223,275.6,0,5
2017-11-10,3,11.6667,0.0,6.16667,89,58.0348,56.8386,-23.8713,46.0005,251.6,0,4
2017-11-10,4,12.0,0.0,6.16667,88,57.2342,57.7785,-20.1486,53.643,240.0,0,4
2017-11-10,5,11.5,0.0,6.16667,85,55.7221,59.095,-16.5798,56.0275,268.029,0,4
2017-11-10,6,10.1667,0.0,6.16667,87,52.3855,59.9217,-19.6413,49.4185,321.231,0,4
2017-11-10,7,8.66667,0.74,6.0,86,50.6794,61.2399,-13.6413,49.4185,321.6,0,4
2017-11-10,8,8.0,0.74,6.0,87,50.5371,63.0408,-9.64129,36.4185,411.927,0,4
2017-11-10,9,7.5,0.74,6.16667,89,49.3836,64.4478,-2.64129,36.4185,385.745,0,5
2017-11-10,10,7.66667,0.74,6.5,82,47.835,66.9276,-3.178,32.0844,423.5,0,5
2017-11-10,11,9.0,1.22,7.0,73,45.6584,68.7902,-3.178,32.0844,412.364,0,4
2017-11-10,12,10.3333,1.22,7.66667,71,40.5188,72.2406,-10.6892,20.6536,332.8,0,4
2017-11-10,13,13.0,0.48,8.16667,68,43.4595,77.0805,-40.6235,26.0111,270.667,0,4
2017-11-10,14,15.1667,0.48,8.5,70,43.728,81.3318,-46.4508,36.7092,180.0,0,3
2017-11-10,15,15.3333,0.96,8.66667,78,41.878,85.3699,-41.2187,33.6419,195.429,0,4
2017-11-10,16,14.8333,0.96,8.66667,77,42.8602,90.3999,-48.2898,40.713,180.0,0,5
2017-11-10,17,14.1667,0.48,8.33333,69,46.2262,96.6974,-43.6704,38.7996,259.86,0,2
2017-11-10,18,13.8333,0.48,7.83333,68,45.1148,97.9178,-40.6148,29.2496,327.06,0,2
2017-11-10,19,13.5,0.48,7.5,73,43.0968,95.3093,-51.7013,33.8417,297.54,0,3
2017-11-10,20,13.6667,1.01,7.33333,71,40.446,86.4869,-47.1179,19.5167,270.667,0,3
2017-11-10,21,15.3333,0.53,7.16667,73,33.1073,78.3987,-47.1179,19.5167,213.5,0,3
2017-11-10,22,17.3333,0.53,7.0,71,22.02,64.815,-54.5089,22.5781,177.0,0,3
2017-11-11,0,20.5,1.06,7.0,79,6.191,47.27,-58.2044,24.1088,160.74,1,3
2017-11-11,1,21.1667,2.41,7.0,81,21.4554,61.2826,-54.5761,31.3046,159.6,1,4
2017-11-11,2,21.8333,1.88,6.83333,78,15.2048,58.1103,-50.7311,38.8247,158.564,1,3
2017-11-11,3,21.8333,1.88,6.66667,84,16.0765,58.0348,-48.0835,48.0835,136.286,1,3
2017-11-11,4,21.0,3.23,6.5,88,15.4472,57.2342,-47.3764,47.3764,147.0,1,4
2017-11-11,5,19.6667,2.7,6.16667,82,12.5302,55.7221,-43.1337,43.1337,196.608,1,2
2017-11-11,6,18.1667,2.7,5.83333,92,16.9932,52.3855,-53.0332,53.0332,180.0,1,3
2017-11-11,7,18.0,2.11,5.33333,86,24.1499,50.6794,-43.8408,43.8408,236.64,1,2
2017-11-11,8,17.0,2.11,5.0,85,18.7977,50.5371,-29.6986,50.6986,202.725,1,2
2017-11-11,9,17.0,2.11,4.83333,81,13.9551,49.3836,-8.48532,48.4853,204.0,1,2
2017-11-11,10,19.3333,0.76,4.83333,77,12.3256,47.835,-14.1422,54.1422,184.743,1,2
2017-11-11,11,22.0,0.76,5.16667,70,12.4909,45.6584,-25.6226,60.8586,120.0,1,2
2017-11-11,12,24.3333,1.29,5.5,64,15.108,40.5188,-22.9608,55.4328,140.0,1,1
2017-11-11,13,26.3333,0.53,6.0,60,15.4216,43.4595,-29.8653,46.1013,159.84,1,0
2017-11-11,14,27.1667,0.53,6.5,60,18.6883,43.728,-31.0133,48.8729,132.969,1,0
2017-11-11,15,28.1667,1.22,6.66667,63,25.6253,41.878,-29.5991,47.4587,163.055,1,0
2017-11-11,16,28.0,1.22,6.66667,66,32.8325,42.8602,-47.9839,65.8435,120.0,1,0
2017-11-11,17,25.6667,1.22,6.33333,77,41.2386,46.2262,-29.4826,45.1774,154.015,1,1
2017-11-11,18,23.8333,1.38,6.0,74,43.8257,45.1148,-44.2647,51.3003,144.692,1,0
2017-11-11,19,20.1667,1.38,5.66667,75,35.4574,43.0968,-39.738,38.6556,219.848,1,0
2017-11-11,20,18.5,1.38,5.16667,75,31.2297,40.446,-49.9007,42.8651,228.0,1,0
2017-11-11,21,17.3333,0.69,5.0,69,23.1205,33.1073,-51.7373,21.4301,261.0,1,0
2017-11-11,22,15.5,1.35,4.83333,67,19.25,22.02,-50.3903,28.7423,228.48,1,-1
2017-11-12,0,13.5,1.32,4.5,86,10.032,6.191,-44.7543,37.1775,221.571,1,2
2017-11-12,1,13.5,3.58,4.33333,89,22.3011,21.4554,-41.9826,36.0294,278.526,1,2
2017-11-12,2,14.0,3.58,4.33333,86,20.7976,15.2048,-41.9826,47.0294,256.168,1,2
2017-11-12,3,13.5,5.84,4.16667,90,19.902,16.0765,-40.5684,45.6152,265.0,1,3
2017-11-12,4,12.3333,5.18,4.0,92,20.6733,15.4472,-33.4973,38.5441,238.255,1,3
